index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
4541,22.628336755646817,13,9,11,3177,6.9,7,13,9,15,2,1000,84,21,9,72,4
4542,22.316221765913756,10,14,12,3314,6.81,8,11,12,16,5,1000,70,45,3,46,10
4543,22.765229295003422,12,12,12,2961,6.83,5,12,14,13,8,2750,109,18,9,107,2
4544,22.217659137577,11,14,12,3049,7.2,8,12,7,9,10,2000,101,14,9,72,0
4545,22.677618069815196,10,8,11,2012,6.84,14,10,15,20,17,750,60,40,3,46,5
4546,22.220396988364133,11,4,12,1598,6.75,5,10,11,11,5,1000,63,26,3,46,2
4547,25.462012320328544,11,10,11,3052,6.82,12,8,11,14,6,1900,88,35,6,73,2
4549,22.031485284052017,12,12,12,442,6.39,8,9,12,15,12,1250,83,24,10,107,0
4550,22.455852156057496,10,18,9,0,0.0,14,11,12,10,6,1250,85,28,7,72,-1
4551,22.477754962354553,17,16,10,2573,6.71,11,13,13,7,14,1750,95,22,6,85,3
4552,22.543463381245722,10,6,15,2964,6.87,14,12,11,18,5,1500,90,9,11,85,0
4553,22.595482546201232,12,12,15,806,6.87,10,10,11,11,7,1000,72,45,7,46,1
4554,22.1492128678987,9,10,9,4058,7.19,8,11,7,5,6,2000,79,27,9,46,1
4555,22.21218343600274,9,8,11,3306,6.72,8,11,14,15,5,2250,101,18,10,107,3
4556,26.028747433264886,11,12,11,3652,6.68,11,8,12,11,5,1500,80,1,7,72,0
4557,21.913757700205338,13,13,10,3128,6.77,8,9,10,12,7,1500,89,26,7,85,8
4558,22.39561943874059,10,13,12,9,0.0,13,8,20,11,5,1250,83,32,14,134,-1
4559,22.759753593429156,12,10,12,4729,6.72,5,6,6,15,3,700,65,20,9,46,0
4560,22.535249828884325,13,13,9,229,6.92,13,14,12,9,8,100,64,18,6,46,0
4561,22.510609171800137,13,12,11,2048,6.64,8,10,8,8,7,750,77,31,5,72,7
4562,22.546201232032853,12,14,12,2764,6.86,10,8,12,12,10,1500,82,25,9,72,0
4563,21.94387405886379,12,11,14,263,6.64,9,7,8,12,8,1850,87,33,13,107,0
4565,22.20123203285421,14,13,12,2128,6.94,12,13,13,12,4,2750,113,17,13,107,0
4566,22.65845311430527,12,12,10,1337,6.81,10,9,10,9,5,2250,92,20,11,85,2
4567,25.013004791238878,15,14,12,3133,7.28,12,16,14,17,8,6100,150,7,20,158,0
4568,24.347707049965777,11,8,14,2727,6.59,10,12,8,12,2,2200,99,19,11,104,1
4569,22.7378507871321,9,8,9,2611,6.86,9,8,7,14,6,1000,82,13,11,85,0
4570,24.213552361396303,12,4,13,321,6.82,7,12,7,18,6,1500,68,37,11,72,1
4571,21.650924024640656,15,12,13,111,6.35,11,12,10,13,11,2050,92,25,11,107,0
4572,22.78713210130048,12,13,13,2912,6.98,6,13,12,16,4,1600,82,18,7,73,1
4573,22.743326488706366,8,8,7,2165,6.65,6,8,10,11,5,500,82,17,11,85,0
4574,22.494182067077343,11,9,8,2569,6.84,8,7,10,7,2,750,63,45,7,72,13
4575,22.477754962354553,12,11,14,2119,6.75,12,10,10,9,5,3500,116,23,16,134,6
4576,22.784394250513348,10,8,10,3530,6.74,11,12,4,11,15,2250,74,30,6,46,0
4577,22.09719370294319,15,15,13,2040,7.11,14,10,13,10,7,5750,141,29,20,185,3
4578,22.652977412731005,11,13,9,3663,6.81,7,9,11,9,7,2750,99,36,10,85,8
4579,22.338124572210816,10,11,12,953,6.73,5,7,9,10,2,400,69,20,5,46,0
4580,22.833675564681723,13,12,11,4508,7.02,9,11,9,16,7,500,75,22,4,46,0
4581,22.795345653661876,9,4,10,1709,6.72,5,11,11,11,9,100,60,38,2,46,1
4582,22.77618069815195,11,10,12,101,6.77,17,7,10,14,14,2250,87,8,8,107,-1
4583,22.46406570841889,11,14,11,2867,6.81,9,13,8,12,8,2000,77,43,5,72,11
4584,22.718685831622178,12,8,12,2769,6.58,2,9,20,8,5,2750,107,10,10,160,3
4586,24.197125256673512,11,13,11,685,6.62,12,12,13,3,3,4500,126,12,13,185,-2
4587,23.01163586584531,8,13,14,4082,6.98,10,11,9,15,4,1000,63,29,5,46,1
4588,22.833675564681723,12,10,11,155,6.77,9,10,10,15,3,1500,68,27,12,85,3
4589,22.754277891854894,10,13,14,214,6.6,10,12,10,16,7,1500,86,39,15,85,1
4590,22.130047912388775,12,13,12,3436,6.73,11,10,13,10,2,1000,86,30,11,72,5
4591,23.04996577686516,11,5,12,2984,6.74,1,13,12,9,3,500,59,21,6,46,3
4592,22.236824093086927,16,14,13,3511,6.84,11,12,12,8,7,3000,115,21,13,134,9
4593,22.729637234770706,12,13,13,2421,6.8,5,7,8,10,7,1250,64,16,6,46,0
4594,23.170431211498972,14,16,13,2960,6.79,13,11,15,10,7,1750,95,20,8,107,2
4597,22.130047912388775,12,6,12,1581,6.72,7,12,11,7,10,1000,70,35,5,72,14
4598,21.163586584531142,9,11,11,2225,6.83,13,10,11,16,5,2000,92,28,17,107,3
4599,21.451060917180012,12,8,7,4185,6.99,5,8,8,5,5,1450,75,20,2,46,0
4602,22.16563997262149,12,10,7,4372,6.77,10,10,10,10,8,1500,78,21,4,46,0
4603,22.6694045174538,15,12,9,648,6.7,8,12,8,9,5,1000,61,39,12,46,1
4604,22.822724161533195,11,14,13,90,6.6,1,13,12,16,13,500,74,6,7,46,0
4605,22.182067077344286,10,12,11,3175,7.09,6,11,9,11,10,500,71,16,7,72,2
4606,22.60369609856263,13,12,8,1995,6.88,11,12,11,12,5,1750,94,31,20,107,5
4607,23.485284052019164,11,12,13,496,6.65,9,12,11,11,11,5100,131,14,13,185,0
4608,23.06365503080082,11,10,11,3304,6.73,9,10,9,12,6,1500,90,28,10,85,5
4610,22.373716632443532,10,15,11,3173,6.77,10,12,11,16,4,800,64,21,12,46,0
4611,22.22861054072553,10,15,10,2452,6.92,9,9,7,11,12,2000,101,25,12,85,1
4612,24.024640657084188,9,11,8,3508,6.72,8,8,11,10,5,1750,95,7,9,85,0
4613,25.15811088295688,15,16,13,186,6.55,13,13,10,14,15,2000,89,16,10,85,0
4614,22.365503080082135,12,8,11,1316,6.96,10,9,8,6,5,3250,103,18,9,134,1
4615,26.24229979466119,14,12,12,349,6.77,12,12,10,12,4,4100,112,16,12,125,0
4616,25.253935660506503,16,12,13,1799,7.0,10,8,10,16,12,2600,104,3,15,96,0
4617,22.392881587953458,9,11,11,150,7.0,12,12,11,11,8,1750,94,21,13,85,0
4618,23.110198494182068,12,15,10,3735,6.88,10,13,8,12,8,100,56,13,7,46,0
4619,23.107460643394933,12,10,13,3275,6.93,8,11,10,15,12,1000,79,31,11,72,9
4620,22.496919917864478,18,15,13,595,6.85,9,16,14,13,3,1000,78,12,6,72,1
4622,22.639288158795345,14,17,9,413,6.62,4,13,10,7,12,1250,82,23,11,72,0
4623,22.39835728952772,12,11,10,1616,6.76,7,13,12,13,5,1750,94,24,11,107,0
4624,22.559890485968516,7,14,15,663,7.21,12,17,12,8,6,1000,85,18,9,72,1
4625,22.466803559206024,11,1,12,122,6.5,9,11,8,14,6,1400,76,32,12,85,0
4626,21.418206707734427,14,13,13,2684,6.85,9,11,10,12,11,2750,103,34,8,107,11
4627,26.817248459958932,14,11,12,2795,7.05,12,11,11,13,8,3750,121,15,13,134,0
4628,24.971937029431896,13,12,13,248,6.74,9,12,12,9,14,2250,106,30,16,134,-1
4629,22.78986995208761,10,3,11,1942,6.73,6,13,8,9,4,500,72,31,8,46,1
4630,21.99041752224504,12,7,10,3973,6.81,9,11,17,8,10,1500,67,31,6,46,0
4631,21.207392197125255,11,12,12,3212,6.8,11,11,9,8,3,2250,84,31,6,85,12
4632,22.82546201232033,12,12,12,3020,7.07,9,10,10,10,4,2200,90,30,12,85,10
4633,25.587953456536617,10,12,12,3058,6.96,6,11,11,18,12,1250,79,4,12,85,0
4634,21.831622176591377,11,13,12,3194,6.88,9,12,10,2,5,2750,89,19,11,72,0
4635,21.560574948665298,12,7,7,4544,6.83,15,9,12,5,16,1250,66,15,5,46,0
4636,21.12251882272416,13,8,10,821,6.8,7,13,20,13,13,850,50,39,9,46,0
4637,23.71252566735113,13,17,11,3723,6.86,15,10,8,10,12,250,65,16,5,46,0
4638,23.184120465434635,14,10,12,2573,6.79,8,10,9,5,4,1750,98,27,8,107,12
4639,20.917180013689254,9,13,16,2164,6.92,10,12,11,15,11,3500,132,13,14,173,7
4640,21.801505817932924,10,14,14,3144,6.9,8,13,11,11,12,2750,105,30,17,107,11
4641,21.089664613278575,10,10,13,1735,6.83,10,14,11,13,7,3750,115,13,14,134,0
4642,22.417522245037645,11,16,11,2123,6.92,7,10,12,18,6,1000,76,27,7,72,6
4643,24.941820670773442,12,10,12,1571,6.85,8,8,7,9,5,1750,79,18,11,85,2
4644,21.544147843942504,14,15,13,2990,6.76,10,13,12,15,4,2000,97,23,6,85,3
4645,21.7056810403833,12,2,12,4352,6.94,8,13,11,10,12,1050,71,21,5,46,0
4646,21.634496919917865,18,15,15,3051,6.78,10,10,11,13,4,1000,62,8,6,46,0
4647,21.152635181382614,11,2,12,230,7.02,11,11,11,14,5,1000,72,10,13,107,0
4648,21.711156741957563,11,14,9,696,6.93,8,12,8,9,14,1250,85,30,8,85,0
4649,21.01574264202601,11,9,10,90,6.7,10,9,10,9,12,1500,78,24,11,72,-1
4650,20.92539356605065,10,9,8,188,6.7,8,10,9,8,8,1000,65,41,7,72,0
4651,21.44832306639288,10,11,9,1381,6.7,9,9,10,9,8,1750,92,23,15,85,2
4652,21.44832306639288,10,11,10,4082,6.94,9,10,8,10,5,1500,86,32,7,72,5
4653,20.996577686516083,13,12,11,4237,6.87,13,13,14,10,7,1750,69,39,10,46,18
4654,21.14715947980835,13,6,10,4082,6.84,10,10,15,15,7,1000,75,35,7,46,7
4655,21.22655715263518,11,9,14,877,6.97,9,11,8,16,7,250,65,6,5,46,0
4656,21.404517453798768,13,7,12,140,6.4,10,11,12,9,8,1500,87,13,20,107,0
4657,21.686516084873375,10,10,9,2537,6.96,5,8,10,7,6,1250,80,16,6,72,0
4658,21.1088295687885,9,8,11,3896,6.83,8,10,10,6,3,1000,65,34,9,46,0
4659,21.828884325804243,12,12,11,0,0.0,8,9,11,13,5,1500,76,30,12,107,0
4660,21.801505817932924,14,16,14,541,6.75,12,13,11,10,4,1250,80,36,8,107,0
4661,21.152635181382614,13,11,11,4118,7.1,9,13,13,12,3,850,69,24,6,46,0
4663,21.281314168377822,15,14,10,1915,6.95,7,12,9,9,13,750,57,47,5,46,5
4664,21.686516084873375,11,6,12,440,6.62,9,11,5,14,7,1000,61,32,5,46,0
4665,21.571526351813826,18,14,10,1015,7.08,10,10,9,13,7,900,63,30,8,46,1
4666,21.097878165639973,15,13,14,3218,6.87,11,12,12,15,7,2600,120,25,17,147,4
4667,21.645448323066393,17,14,13,4157,7.07,10,11,14,14,4,3250,115,23,17,107,7
4668,21.82067077344285,14,11,12,29,6.7,10,9,10,18,10,2000,93,16,13,85,-2
4669,21.177275838466805,14,13,11,2523,6.85,10,13,14,9,7,2250,109,23,17,107,3
4670,20.594113620807665,9,15,10,0,0.0,8,11,10,20,6,1000,74,46,15,85,-2
4671,21.021218343600275,12,7,11,86,6.87,7,12,9,11,7,750,61,21,9,72,0
4672,20.83778234086242,17,14,14,4000,7.04,10,15,14,11,5,100,66,16,10,46,6
4673,21.44558521560575,12,13,10,3467,6.81,5,7,9,13,3,2500,100,24,8,107,8
4674,21.09514031485284,13,14,12,2923,6.67,8,10,10,16,8,1500,91,24,13,107,6
4675,22.38740588637919,12,14,14,1090,6.97,12,11,15,11,12,2250,109,29,10,107,-2
4676,21.475701574264203,15,13,13,236,6.83,11,11,11,12,5,2750,118,27,13,185,1
4678,21.61533196440794,10,11,14,668,6.74,2,5,10,10,11,750,81,44,8,107,5
4680,20.917180013689254,13,13,11,722,6.66,9,10,13,11,4,1250,83,32,6,85,0
4682,21.806981519507186,11,11,10,3108,6.6,13,10,13,8,5,2000,95,34,8,107,11
4683,21.22381930184805,11,11,12,249,6.8,12,9,12,13,5,1000,83,32,12,96,0
4684,21.399041752224505,8,7,7,1309,6.58,8,8,8,7,8,2000,97,23,10,107,0
4685,20.876112251882272,14,13,12,1476,6.91,11,14,10,13,4,4000,120,24,18,134,8
4686,21.27857631759069,13,13,11,3508,6.87,14,11,10,12,4,3000,86,9,7,72,2
4688,20.999315537303218,12,11,12,0,0.0,9,10,10,8,4,1250,69,14,16,134,2
4689,20.919917864476385,11,8,9,0,0.0,5,13,10,18,7,500,48,28,11,46,0
4690,20.856947296372347,11,3,11,819,6.69,10,11,7,11,7,750,69,9,7,46,0
4692,21.557837097878167,10,17,12,3283,6.97,10,10,10,14,15,750,72,6,2,72,0
4693,22.34360027378508,11,7,11,3031,7.08,12,12,12,11,10,1000,73,27,12,46,0
4694,22.406570841889117,12,12,13,2455,7.52,7,12,6,11,9,1650,85,25,9,72,4
4695,21.086926762491444,9,7,12,0,0.0,14,10,8,13,9,1000,76,35,18,134,0
4696,21.82067077344285,10,13,12,0,0.0,15,8,9,10,10,1500,92,24,18,134,-1
4697,20.88432580424367,12,11,8,0,0.0,13,10,10,12,5,1000,87,36,18,134,3
4698,21.018480492813143,12,13,9,2574,6.9,14,13,12,7,6,3500,130,15,18,134,8
4699,21.77138945927447,15,11,14,2475,6.94,6,8,8,13,6,500,75,50,6,46,6
4700,21.812457221081452,13,12,12,3270,6.82,8,10,11,20,5,500,72,48,7,46,12
4701,21.61806981519507,10,12,10,3699,7.21,13,12,8,13,11,1000,74,10,2,46,0
4702,22.308008213552363,12,10,10,0,0.0,15,8,8,7,13,1500,64,42,7,46,-1
4703,21.026694045174537,14,15,15,1501,6.77,12,13,13,12,4,4000,126,24,13,185,7
4705,21.593429158110883,12,13,13,149,6.5,12,12,12,10,13,3000,110,20,15,134,0
4706,21.409993155373034,12,12,10,3685,6.81,10,11,10,11,6,2250,70,23,4,46,0
4707,21.65639972621492,11,11,13,1511,6.57,11,11,11,20,10,1000,65,7,6,46,0
4708,21.503080082135522,12,15,11,342,6.59,12,11,11,15,11,1500,55,52,6,46,0
4709,21.352498288843258,11,7,12,130,6.88,10,13,4,11,10,500,55,35,11,46,0
4710,21.21286789869952,11,10,10,2747,6.85,10,12,11,8,7,1600,86,31,11,72,4
4711,21.51129363449692,13,12,13,3251,6.79,10,10,10,13,2,3500,118,22,15,134,2
4712,21.27310061601643,12,5,12,3264,6.67,3,9,9,10,7,1000,66,44,2,46,2
4713,20.930869267624914,12,13,9,1467,7.01,11,9,9,19,13,1350,84,25,10,72,1
4715,21.207392197125255,13,15,9,943,6.99,6,11,6,10,6,400,62,13,9,46,0
4716,21.44832306639288,12,5,11,0,0.0,6,11,10,15,5,800,65,19,14,134,-1
4717,21.49486652977413,13,12,12,590,6.82,1,10,8,8,4,100,65,34,6,46,0
4718,21.66461327857632,12,10,11,913,6.57,9,11,11,12,5,2250,94,31,13,107,0
4719,21.429158110882955,9,11,11,2703,6.77,20,13,13,15,6,1750,78,17,7,72,1
4720,21.1088295687885,12,10,11,2027,6.71,12,12,9,11,12,1750,79,20,9,72,0
4721,22.140999315537304,11,7,10,401,6.51,8,13,10,20,5,2500,92,32,10,107,0
4722,21.66461327857632,11,12,11,829,6.59,8,11,8,13,8,2250,88,32,11,107,1
4723,21.5523613963039,11,9,9,2867,6.83,12,11,12,16,9,3750,128,25,18,134,3
4724,21.338809034907598,9,15,17,90,8.5,13,8,13,14,10,3500,114,21,14,134,0
4725,20.772073921971252,10,16,15,0,0.0,15,14,10,12,11,1750,90,30,14,134,11
4726,20.941820670773442,13,12,11,365,6.61,13,19,15,15,10,1250,88,32,17,107,1
4727,21.17453798767967,11,3,11,891,6.74,10,12,9,10,8,100,50,34,5,46,1
4729,20.88158795345654,15,15,11,2321,6.89,10,11,7,12,6,1500,81,33,12,85,16
4730,21.32785763175907,9,6,9,0,0.0,18,12,11,7,12,2250,89,21,13,134,0
4731,21.505817932922657,12,14,13,2812,6.99,8,11,10,13,4,2750,121,23,16,134,9
4732,21.51129363449692,13,13,12,0,0.0,11,13,13,12,5,2250,96,23,18,134,0
4733,21.796030116358658,13,13,13,394,6.64,15,12,5,9,8,1750,94,18,8,107,0
4734,22.830937713894592,15,15,12,994,6.92,11,13,9,14,9,2750,117,18,16,134,0
4736,21.56331279945243,12,15,15,2154,6.72,9,12,11,16,8,4250,127,28,13,185,12
4737,21.776865160848732,8,10,15,2668,6.78,8,12,8,6,7,2100,96,14,9,85,0
4738,22.90759753593429,13,13,11,3406,7.0,17,13,7,8,11,500,60,30,2,46,4
4739,21.73579739904175,10,14,12,3431,6.93,14,11,14,13,4,4900,129,32,14,116,7
4740,21.478439425051334,13,14,14,1415,6.68,12,12,10,10,8,1000,78,32,12,85,4
4741,21.2621492128679,13,12,11,0,0.0,10,11,10,19,15,1500,78,47,15,134,-1
4742,21.66461327857632,12,13,13,565,6.84,12,11,12,11,8,1700,96,7,11,107,0
4743,21.508555783709788,13,12,10,3040,7.12,12,11,8,11,7,1500,72,37,2,72,5
4744,21.22655715263518,11,14,12,2944,7.1,11,12,10,9,5,3000,108,27,8,107,5
4745,24.802190280629706,1,14,10,4043,6.71,9,10,10,7,3,500,65,35,12,46,0
4746,22.600958247775495,15,15,13,1040,6.71,12,13,8,10,8,1650,79,40,9,72,1
4747,21.347022587268995,15,14,13,609,6.66,9,16,12,12,13,1600,89,18,6,85,-1
4748,21.760438056125942,10,12,9,662,6.73,12,11,12,11,10,2350,110,30,18,134,0
4749,20.914442162902123,12,13,13,217,6.57,5,11,12,7,6,750,70,31,12,85,12
4750,21.527720739219713,11,10,11,4320,6.7,9,11,7,8,4,850,70,27,4,46,1
4752,21.555099247091032,13,12,16,1982,6.78,14,15,14,8,9,6200,150,16,15,185,-1
4755,28.28473648186174,12,11,11,4021,7.03,7,5,8,8,3,500,68,36,9,46,-1
4756,25.894592744695416,12,12,12,824,6.96,12,12,12,10,7,2750,110,12,16,117,2
4757,20.774811772758383,14,14,14,1229,6.7,10,11,9,12,5,1750,84,11,8,85,0
4759,21.730321697467488,12,13,10,4336,7.36,8,12,11,12,5,900,73,32,8,46,2
4760,21.39630390143737,16,14,11,358,6.88,9,13,9,12,4,1400,85,40,10,85,0
4761,21.234770704996578,14,13,15,3848,6.8,10,12,7,17,6,100,66,28,4,46,0
4762,21.32785763175907,13,13,13,4295,7.11,8,13,15,8,5,1000,68,26,5,46,0
4763,22.24229979466119,10,11,12,105,6.73,10,9,11,10,4,1500,82,43,8,85,-1
4764,22.622861054072555,15,13,11,2203,6.78,8,9,10,15,5,2000,96,24,12,107,6
4765,21.363449691991786,7,11,11,417,6.62,9,11,10,18,7,2000,87,4,8,107,0
4766,21.596167008898014,12,12,12,1796,6.93,9,8,12,10,7,2750,98,21,13,85,1
4767,21.01574264202601,11,13,15,3477,6.6,12,13,13,20,5,5500,136,24,18,185,0
4768,22.858316221765914,12,13,14,883,6.81,11,11,12,16,6,1750,85,16,12,85,1
4769,21.426420260095824,11,14,9,571,6.73,10,8,13,11,7,750,77,18,7,72,0
4770,21.111567419575632,10,5,11,3129,6.83,14,13,12,18,5,2750,118,20,16,134,0
4772,20.906228610540726,13,15,11,418,6.4,10,11,10,5,4,2750,117,17,16,134,0
4773,21.297741273100616,10,12,11,3125,7.03,13,12,12,8,5,1100,74,26,7,46,3
4774,21.683778234086244,11,5,13,3737,6.92,13,11,20,20,11,1850,82,24,7,46,0
4775,21.15811088295688,10,14,11,700,6.77,15,13,15,13,5,2050,98,12,14,107,0
4777,23.299110198494184,11,11,12,267,6.7,12,8,12,13,14,2250,90,10,10,160,2
4778,20.752908966461327,9,8,12,1158,6.93,12,11,10,16,10,2250,69,51,11,72,0
4779,20.20807665982204,12,14,13,86,6.7,10,11,11,17,13,1150,77,24,12,85,6
4781,19.912388774811774,10,17,11,27,6.6,7,14,7,17,14,800,67,3,12,85,0
4782,21.89185489390828,10,16,15,2345,7.15,10,11,10,12,4,2500,113,22,8,107,3
4783,20.605065023956193,13,13,14,3049,6.81,10,11,10,13,9,2750,119,21,13,134,9
4784,20.36413415468857,9,8,12,86,6.63,8,11,11,12,4,1000,70,19,12,85,1
4785,20.27652292950034,11,11,12,0,0.0,16,8,12,11,6,1000,69,12,14,134,0
4786,22.784394250513348,12,8,10,1853,6.59,3,13,12,13,6,1500,71,34,9,72,4
4787,22.713210130047912,10,15,14,3507,6.83,10,12,11,18,5,1000,64,11,4,46,0
4788,23.800136892539356,12,14,13,2936,6.79,8,9,10,14,4,2250,104,16,11,107,0
4789,20.01095140314853,18,20,20,3863,7.15,16,18,16,16,6,8350,177,11,18,178,10
4790,20.56125941136208,11,13,11,3828,6.87,4,12,8,18,3,1000,76,29,7,72,9
4791,20.673511293634498,13,12,13,0,0.0,6,8,10,18,8,1750,82,36,13,134,1
4792,20.605065023956193,13,11,10,0,0.0,10,11,10,8,5,1500,90,35,13,134,2
4793,20.826830937713893,12,11,10,0,0.0,8,12,10,5,5,1750,81,32,13,134,-3
4794,20.659822039698838,13,12,12,0,0.0,10,11,10,17,8,2000,82,32,18,134,2
4795,20.632443531827516,12,11,11,140,6.78,10,10,8,9,15,1100,90,39,17,107,1
4796,20.71457905544148,12,9,12,2103,7.28,8,8,14,17,9,500,65,35,3,46,6
4797,20.788501026694046,10,13,11,252,7.18,2,9,11,16,7,750,80,21,17,107,4
4798,20.246406570841888,13,16,15,1785,6.85,13,14,12,15,7,5750,147,17,20,185,5
4799,20.62696783025325,12,14,10,37,7.55,2,11,20,15,15,2250,100,26,16,185,1
4800,20.640657084188913,11,15,11,0,0.0,5,10,15,10,10,1500,65,42,16,185,0
4801,20.48186173853525,12,18,10,2628,6.95,4,12,20,11,7,2500,95,37,9,107,12
4802,20.396988364134156,13,14,13,93,6.67,4,12,14,15,5,3000,109,41,15,140,-1
4803,20.684462696783026,11,14,11,652,6.8,13,9,11,9,11,1500,70,28,11,72,3
4804,20.79671457905544,14,16,14,2639,6.79,4,13,8,13,5,3650,107,36,14,140,7
4805,20.692676249144423,15,14,11,2382,6.94,9,11,8,10,5,1750,96,23,11,107,5
4806,20.36413415468857,15,6,8,3665,6.64,11,11,9,13,12,750,51,27,3,46,7
4807,20.54483230663929,14,13,14,1530,6.79,11,11,12,12,5,3000,117,28,16,134,5
4808,19.956194387405887,9,11,9,1271,6.79,9,9,7,16,5,700,70,38,7,72,12
4809,20.303901437371664,13,13,14,3337,6.73,10,11,12,8,8,2250,99,1,12,107,0
4810,20.528405201916495,10,9,10,0,0.0,11,11,9,9,5,300,67,26,9,72,1
4812,20.520191649555098,11,8,13,0,0.0,4,11,9,8,6,1000,85,30,18,134,5
4813,20.112251882272417,11,16,14,0,0.0,12,10,12,16,12,1000,79,36,18,134,7
4814,20.355920602327174,10,4,13,0,0.0,9,13,9,9,5,1000,93,38,18,134,-2
4815,20.57221081451061,14,13,13,72,6.65,8,12,11,11,11,2750,119,19,18,134,0
4817,20.673511293634498,12,9,10,2767,6.76,8,12,7,10,13,1000,70,36,10,72,16
4818,20.249144421629023,11,13,10,2916,6.85,12,11,14,17,5,2250,95,12,11,107,6
4819,20.720054757015742,9,16,13,297,6.84,4,11,20,11,12,1350,75,8,11,107,0
4820,20.301163586584533,11,12,13,3366,6.92,12,10,9,8,6,2450,97,16,10,85,0
4822,20.358658453114305,12,13,12,0,0.0,4,12,9,7,7,1000,50,4,6,85,0
4823,20.23545516769336,11,5,13,2634,7.01,11,10,14,8,6,750,65,34,7,72,16
4824,19.923340177960302,12,10,11,3546,6.86,1,11,7,10,9,1500,69,31,12,46,0
4825,20.476386036960985,14,13,13,3150,6.7,10,15,11,15,4,2200,96,29,12,107,10
4826,20.761122518822724,9,2,9,3338,6.83,4,10,20,11,9,1000,57,42,3,46,7
4827,20.648870636550306,10,13,10,2554,6.66,13,7,10,16,7,400,67,43,3,46,1
4828,22.77344284736482,11,12,13,3316,7.06,2,9,8,12,14,1500,88,17,7,85,1
4830,19.8466803559206,13,14,14,2326,7.02,5,10,14,10,8,2500,103,28,15,130,0
4831,22.913073237508556,10,16,9,3565,6.61,7,11,14,10,12,1000,77,23,3,72,4
4832,21.114305270362767,13,14,12,3061,6.94,11,11,10,13,5,1750,96,24,8,85,4
4833,21.760438056125942,11,12,14,4135,6.83,9,7,10,12,6,1100,71,37,6,46,0
4834,21.796030116358658,11,12,10,3706,6.77,9,11,10,10,4,1750,67,18,9,46,0
4835,19.904175222450377,11,13,13,3128,6.99,8,8,11,8,8,2250,105,32,10,107,11
4836,20.637919233401778,13,13,11,0,0.0,8,11,10,13,12,1250,78,18,16,134,2
4837,23.186858316221766,13,11,10,1845,6.7,12,11,11,15,8,1750,92,23,13,107,5
4838,21.084188911704313,15,14,12,2473,6.84,12,14,12,12,5,2000,97,32,11,107,2
4839,20.78028747433265,9,6,11,22,6.5,5,11,9,11,14,1000,70,38,6,72,0
4841,21.204654346338124,12,12,11,302,6.76,9,10,11,17,8,1500,85,23,7,85,-1
4843,20.736481861738536,11,17,10,4239,6.71,12,12,8,17,3,1250,73,25,6,46,0
4844,20.654346338124572,15,15,14,2817,6.69,10,9,9,14,7,1600,88,20,6,85,8
4845,20.82135523613963,12,17,10,3614,6.96,10,10,20,19,7,1000,72,33,3,46,2
4846,23.11567419575633,13,12,12,1456,6.79,7,13,15,7,2,500,64,36,12,46,2
4847,20.459958932238195,12,16,9,2899,6.82,11,12,11,10,5,1750,99,26,12,85,3
4848,19.79192334017796,16,17,13,260,6.76,7,13,9,17,7,2000,78,44,17,107,15
4849,20.229979466119097,9,14,13,0,0.0,8,11,9,18,5,2750,65,53,15,107,10
4851,20.50924024640657,14,15,11,0,0.0,9,11,8,12,12,700,66,20,16,134,6
4852,20.67624914442163,10,4,10,4195,6.83,5,12,12,12,13,100,58,10,4,46,0
4853,20.030116358658454,12,7,13,12,0.0,13,10,12,19,6,850,55,55,16,134,2
4854,21.481177275838466,15,13,11,169,7.05,8,8,7,11,4,1250,67,28,11,72,0
4855,20.8870636550308,8,10,10,165,6.56,10,6,10,7,3,1000,62,38,3,72,0
4858,20.57494866529774,11,6,11,663,6.71,3,13,4,12,3,1000,70,12,7,72,0
4860,20.032854209445585,12,15,10,2475,7.17,8,9,8,14,8,2250,101,24,9,72,9
4861,20.347707049965777,11,9,13,439,6.58,4,11,10,12,13,1750,65,52,11,85,2
4862,20.32854209445585,10,10,10,0,0.0,9,10,10,12,8,1250,76,18,10,107,1
4863,20.40246406570842,12,10,11,589,6.63,7,9,8,9,6,1300,80,26,6,85,1
4864,20.71457905544148,12,19,11,3263,6.82,11,11,9,18,9,750,75,14,2,72,0
4865,20.23545516769336,12,8,10,360,6.64,8,8,8,7,13,1000,45,37,4,46,0
4866,20.05475701574264,15,11,12,173,6.83,14,10,9,10,5,100,68,39,10,46,4
4867,20.76933607118412,16,12,11,2740,6.79,11,14,10,10,11,2250,102,33,10,107,8
4868,20.479123887748116,12,8,9,0,0.0,14,11,9,14,13,800,55,55,6,85,0
4869,20.643394934976044,11,11,9,0,0.0,10,10,9,8,6,2000,74,29,17,107,2
4870,20.635181382614647,10,10,9,3262,6.83,7,10,8,10,6,1750,75,40,10,72,17
4871,20.648870636550306,10,12,10,3553,6.95,11,11,6,7,10,2250,106,17,8,107,0
4872,21.423682409308693,12,6,12,0,0.0,11,10,14,13,14,850,70,5,14,134,0
4873,20.706365503080082,10,10,10,71,6.85,9,11,10,16,13,1000,65,42,11,107,2
4874,20.45722108145106,11,16,10,0,0.0,12,10,9,14,8,1500,72,28,14,134,4
4875,20.54483230663929,12,8,9,0,0.0,1,12,16,16,13,1000,60,26,15,134,1
